results.generated,study.id,study.name,study.slate,study.mean,study.source,analysis.type,analysis.name,stat.N,stat.n1,stat.n2,stat.cond1.name,stat.cond1.column,stat.cond1.n,stat.cond1.count,stat.cond1.prop.cond,stat.cond1.prop.tot,stat.cond1.value,stat.cond1.mean,stat.cond1.sd,stat.cond1.median,stat.cond1.trimmed,stat.cond1.mad,stat.cond1.min,stat.cond1.max,stat.cond1.range,stat.cond1.skew,stat.cond1.kurtosis,stat.cond1.se,stat.cond2.name,stat.cond2.column,stat.cond2.n,stat.cond2.count,stat.cond2.prop.cond,stat.cond2.prop.tot,stat.cond2.value,stat.cond2.mean,stat.cond2.sd,stat.cond2.median,stat.cond2.trimmed,stat.cond2.mad,stat.cond2.min,stat.cond2.max,stat.cond2.range,stat.cond2.skew,stat.cond2.kurtosis,stat.cond2.se,stat.cond3.name,stat.cond3.column,stat.cond3.n,stat.cond3.count,stat.cond3.n.1,stat.cond3.prop.cond,stat.cond3.prop.tot,stat.cond3.value,stat.cond3.mean,stat.cond3.sd,stat.cond3.median,stat.cond3.trimmed,stat.cond3.mad,stat.cond3.min,stat.cond3.max,stat.cond3.range,stat.cond3.skew,stat.cond3.kurtosis,stat.cond3.se,stat.cond4.name,stat.cond4.column,stat.cond4.n,stat.cond4.count,stat.cond4.n.1,stat.cond4.prop.cond,stat.cond4.prop.tot,stat.cond4.value,stat.cond4.mean,stat.cond4.sd,stat.cond4.median,stat.cond4.trimmed,stat.cond4.mad,stat.cond4.min,stat.cond4.max,stat.cond4.range,stat.cond4.skew,stat.cond4.kurtosis,stat.cond4.se,test.type,test.estimate,test.estimate1,test.estimate2,test.statistic,test.p.value,test.parameter,test.conf.low,test.conf.high,test.method,test.alternative,test.estype,test.varequal,test.ConsoleOutput,test.ncp,test.ncp.lo,test.ncp.hi,test.table,test.parameter1,test.parameter2,test.cohensQ,test.cohensQ.l,test.cohensQ.u,test.bootR1,test.bootR2,test.bootCI.l,test.bootCI.u,test.fZ.r,test.fZ.l.r,test.fZ.u.r,ESCI.estimate,ESCI.statistic,ESCI.p.value,ESCI.parameter,ESCI.conf.low,ESCI.conf.high,ESCI.method,ESCI.alternative,ESCI.estype,ESCI.ncp,ESCI.ncp.lo,ESCI.ncp.hi,ESCI.N.total,ESCI.n.1,ESCI.n.2,ESCI.d,ESCI.var.d,ESCI.l.d,ESCI.u.d,ESCI.U3.d,ESCI.cl.d,ESCI.cliffs.d,ESCI.pval.d,ESCI.g,ESCI.var.g,ESCI.l.g,ESCI.u.g,ESCI.U3.g,ESCI.cl.g,ESCI.pval.g,ESCI.r,ESCI.var.r,ESCI.l.r,ESCI.u.r,ESCI.pval.r,ESCI.fisher.z,ESCI.var.z,ESCI.l.z,ESCI.u.z,ESCI.OR,ESCI.l.or,ESCI.u.or,ESCI.pval.or,ESCI.lOR,ESCI.l.lor,ESCI.u.lor,ESCI.pval.lor,ESCI.cohensQ,ESCI.cohensQ.l,ESCI.cohensQ.u,ESCI.bootR1,ESCI.bootR2,ESCI.bootCI.l,ESCI.bootCI.u,source.Source,source.Source.Global,source.Location,source.ReplicationPI,source.Filename,source.StudyOrder,source.IDiffOrder,source.Country,source.Language,source.Weird,source.SubjectPool,source.Setting,source.Tablet,source.Pencil,source.Execution,source.Slate,source.source,source.N.sources.global,source.N.sources.primary,source.N.sources.secondary,source.N.countries,source.N.locations,source.N.languages,source.N.studyorders1,source.N.studyorders2,source.N.IDiffOrderN,source.N.uIDs,source.N.cases.included,source.N.cases.excluded,source.Pct.WEIRD,source.Tbl.Execution,source.Tbl.subjectpool,source.Tbl.setting,source.Tbl.Tablet,source.Tbl.Pencil,source.Tbl.analysistype,source.Tbl.subset,stat.cond5.name,stat.cond5.column,stat.cond5.n,stat.cond5.mean,stat.cond5.sd,stat.cond5.median,stat.cond5.trimmed,stat.cond5.mad,stat.cond5.min,stat.cond5.max,stat.cond5.range,stat.cond5.skew,stat.cond5.kurtosis,stat.cond5.se,stat.cond6.name,stat.cond6.column,stat.cond6.n,stat.cond6.mean,stat.cond6.sd,stat.cond6.median,stat.cond6.trimmed,stat.cond6.mad,stat.cond6.min,stat.cond6.max,stat.cond6.range,stat.cond6.skew,stat.cond6.kurtosis,stat.cond6.se
2019-01-15T12:38:26.852636Z,9,Critcher,1,,marian,Secondary,Critcher.1,77,44,33,P97,as.numeric.ignore.,44,,,,,53.6818181818182,23.7141629031836,60,53.6944444444444,15,5,100,95,-0.114117478637015,2.23877528501054,3.57504457123751,P17,as.numeric.ignore.,33,,,,,56.1818181818182,15.4968838509847,53,56.2222222222222,11,25,90,65,0.123574307230684,2.454661140646,2.69766121539712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,-2.5,53.6818181818182,56.1818181818182,-0.558203729688498,0.578395541103831,73.7703351123854,-11.4243696642797,6.42436966427974,Welch Two Sample t-test,two.sided,t,FALSE,"
	Welch Two Sample t-test

data:  P97 and P17
t = -0.5582, df = 73.77, p-value = 0.5784
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 -11.42437   6.42437
sample estimates:
mean of x mean of y 
 53.68182  56.18182 
",,,,,,,,,,,,,,,,,,,,,,,,,,-0.558203729688498,-2.51834454857716,1.40570638205958,77,44,33,-0.12854,0.05314,-0.57993,0.32371,44.88589,46.3788,-0.07242,0.57875,-0.12726,0.05208,-0.57411,0.32046,44.93692,46.41504,0.57875,-0.06432,0.01305,-0.27923,0.16022,0.58117,-0.06441,0.01351,-0.28684,0.16161,0.79203,0.34928,1.79885,0.57875,-0.23315,-1.05188,0.58715,0.57875,,,,,,,,marian,marian,"Marian University, Indianapolis, IN",Brian Collisson,ML2_Slate1_USEng_Inlab_execution_legal_DEPLOY_r.csv,DO.BR.FL_5,DO.BR.FL_6,USA,English,1,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",legal,Slate1,marian,1,1,1,1,1,1,77,13,72,77,77,0,100,"Execution
legal 
   77 ","SubjectPool
No 
77 ","Setting
In a classroom 
            77 ","Tablet
Computers 
       77 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                       77 ","analysis.type
Secondary 
       77 ","subset
all 
 77 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:26.936553Z,9,Critcher,1,,mturk,Secondary,Critcher.1,323,170,153,P97,as.numeric.ignore.,170,,,,,54.2058823529412,19.1765071567175,60,55.2279411764706,15,11,90,79,-0.409705727338395,2.02743821839609,1.47077095975834,P17,as.numeric.ignore.,153,,,,,53.3398692810458,21.0116394431292,60,53.9918699186992,15,5,100,95,-0.258110524244319,2.07372703273721,1.69869036845914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,54.2058823529412,53.3398692810458,0.387278760312559,0.698806491449659,321,-3.53334586610697,5.26537200989781, Two Sample t-test,two.sided,t,TRUE,"
	Two Sample t-test

data:  P97 and P17
t = 0.38728, df = 321, p-value = 0.6988
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 -3.533346  5.265372
sample estimates:
mean of x mean of y 
 54.20588  53.33987 
",,,,,,,,,,,,,,,,,,,,,,,,,,0.387278760312559,-1.57321541247222,2.34717006453711,323,170,153,0.04316,0.01242,-0.17532,0.26156,51.72119,51.21726,0.02435,0.69884,0.04306,0.01236,-0.17491,0.26095,51.71717,51.21441,0.69884,0.02161,0.0031,-0.08747,0.1299,0.69928,0.02161,0.00312,-0.0877,0.13063,1.08142,0.72761,1.60709,0.69884,0.07828,-0.31799,0.47442,0.69884,,,,,,,,mturk,mturk,MTurk US Workers,Jesse Chandler,ML2_Slate1_USEng_mTurk_JC_r.csv,DO.BR.FL_5,DO.BR.FL_6,USA,English,1,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",legal,Slate1,mturk,1,1,1,1,1,1,323,13,261,323,323,0,100,"Execution
legal 
  323 ","SubjectPool
 No 
323 ","Setting
Online (at home) 
             323 ","Tablet
Unable to verify (completed online) but likely mostly computers 
                                                            323 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                      323 ","analysis.type
Secondary 
      323 ","subset
all 
323 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:27.008869Z,9,Critcher,1,,mturk_india,Secondary,Critcher.1,332,178,154,P97,as.numeric.ignore.,178,,,,,50.5393258426966,22.4212652186762,50,50.4027777777778,20,2,100,98,0.028116529992633,2.26901554983273,1.68054487887786,P17,as.numeric.ignore.,154,,,,,49.6883116883117,20.944220810674,50,49.9838709677419,20,5,100,95,-0.143937112904849,2.14093787140138,1.68773340928593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,50.5393258426966,49.6883116883117,0.355549613035967,0.722405043666934,330,-3.85746206114107,5.55949036991095, Two Sample t-test,two.sided,t,TRUE,"
	Two Sample t-test

data:  P97 and P17
t = 0.35555, df = 330, p-value = 0.7224
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 -3.857462  5.559490
sample estimates:
mean of x mean of y 
 50.53933  49.68831 
",,,,,,,,,,,,,,,,,,,,,,,,,,0.355549613035967,-1.60487113008797,2.31543194724706,332,178,154,0.03913,0.01211,-0.17662,0.25482,51.56062,51.10367,0.02207,0.72243,0.03904,0.01206,-0.17622,0.25424,51.55708,51.10116,0.72243,0.01957,0.00302,-0.088,0.12644,0.72283,0.01957,0.00304,-0.08823,0.12712,1.07355,0.72589,1.58755,0.72243,0.07097,-0.32035,0.46219,0.72243,,,,,,,,mturk_india,mturk_india,MTurk India Workers,Jesse Chandler,ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,DO.BR.FL_eDp84FUKYplaCwd,DO.BR.FL_0qZ2pBW0Kp8oO5D,India,English,0,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",legal,Slate1,mturk_india,1,1,1,1,1,1,208,13,184,332,332,0,0,"Execution
legal 
  332 ","SubjectPool
 No 
332 ","Setting
Online (at home) 
             332 ","Tablet
Unable to verify (completed online) but likely mostly computers 
                                                            332 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                      332 ","analysis.type
Secondary 
      332 ","subset
all 
332 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:27.074021Z,9,Critcher,1,,navarra,Secondary,Critcher.1,51,25,26,P97,as.numeric.ignore.,25,,,,,49.28,22.7953211573486,47,49.1428571428572,17,10,100,90,0.0656815102822861,2.60700154000603,4.55906423146973,P17,as.numeric.ignore.,26,,,,,38.0153846153846,22.7330190218139,35,36.4090909090909,15,0.4,90,89.6,0.681671299684041,2.849713908512,4.45831183058097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,49.28,38.0153846153846,1.76663918264574,0.0835171937292319,49,-1.54903233421678,24.0782631034475, Two Sample t-test,two.sided,t,TRUE,"
	Two Sample t-test

data:  P97 and P17
t = 1.7666, df = 49, p-value = 0.08352
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 -1.549032 24.078263
sample estimates:
mean of x mean of y 
 49.28000  38.01538 
",,,,,,,,,,,,,,,,,,,,,,,,,,1.76663918264574,-0.232856434621336,3.74868473330537,51,25,26,0.49485,0.08086,-0.06523,1.05004,68.96481,63.67984,0.2736,0.0881,0.48724,0.07839,-0.06422,1.03389,68.69558,63.47764,0.0881,0.2447,0.01768,-0.03325,0.47209,0.08984,0.24977,0.02083,-0.03326,0.51276,2.45362,0.88842,6.71651,0.0881,0.89756,-0.11831,1.90457,0.0881,,,,,,,,navarra,navarra,"University of Navarra, Spain",Austin Lee Nichols,ML2_Slate1_EngSpain_Inlab_execution_illegal__navarra_r.csv,DO.BR.FL_5,DO.BR.FL_6,Spain,English,1,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",illegal,Slate1,navarra,1,1,1,1,1,1,51,12,50,51,51,0,100,"Execution
illegal 
     51 ","SubjectPool
No 
51 ","Setting
Online (at home) 
              51 ","Tablet
Unable to verify (completed online) but likely mostly computers 
                                                             51 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                       51 ","analysis.type
Secondary 
       51 ","subset
all 
 51 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:27.139971Z,9,Critcher,1,,ntnu,Secondary,Critcher.1,71,32,39,P97,as.numeric.ignore.,32,,,,,46.84375,22.9165518081188,46,46.6923076923077,16.5,5,100,95,0.200044465698219,2.35327517084858,4.05111229623341,P17,as.numeric.ignore.,39,,,,,46.1358974358974,26.7107162328795,50,46.5454545454546,20,0.8,100,99.2,-0.282196101583492,2.17130461328008,4.27713767718257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,46.84375,46.1358974358974,0.118342761108459,0.906139921778112,69,-11.2246662828604,12.6403714110655, Two Sample t-test,two.sided,t,TRUE,"
	Two Sample t-test

data:  P97 and P17
t = 0.11834, df = 69, p-value = 0.9061
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 -11.22467  12.64037
sample estimates:
mean of x mean of y 
 46.84375  46.13590 
",,,,,,,,,,,,,,,,,,,,,,,,,,0.118342761108459,-1.84214825807302,2.07797788832818,71,32,39,0.02823,0.0569,-0.43939,0.49564,51.12594,50.79621,0.01592,0.90614,0.02792,0.05566,-0.43459,0.49023,51.11366,50.78753,0.90614,0.01425,0.01428,-0.21651,0.24268,0.90682,0.01425,0.01471,-0.21999,0.24762,1.05253,0.4507,2.45711,0.90614,0.0512,-0.79696,0.89898,0.90614,,,,,,,,ntnu,ntnu,"Academia Sinica, Taiwan National Taiwan Normal University, Taiwan",Jen-Ho Chang,ML2_Slate1_Taiwan_Inlab_execution_legal_DEPLOY_r.csv,DO.BR.FL_5,DO.BR.FL_6,Taiwan,Chinese (traditional),0,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",legal,Slate1,ntnu,1,1,1,1,1,1,71,13,66,71,71,0,0,"Execution
legal 
   71 ","SubjectPool
No 
71 ","Setting
In a lab 
      71 ","Tablet
Computers 
       71 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                       71 ","analysis.type
Secondary 
       71 ","subset
all 
 71 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:27.211050Z,9,Critcher,1,,ntnutab,Secondary,Critcher.1,46,18,28,P97,as.numeric.ignore.,18,,,,,41.1111111111111,24.3525307028651,40,40.125,20,1,97,96,0.440451078759205,2.78713469626207,5.7399465330165,P17,as.numeric.ignore.,28,,,,,46.5,23.3721898687149,45,46.75,25,10,80,70,-0.0371250260718856,1.66752955796348,4.41692871340021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,41.1111111111111,46.5,-0.750873466794362,0.45672595536325,44,-19.8528330941797,9.07505531640194, Two Sample t-test,two.sided,t,TRUE,"
	Two Sample t-test

data:  P97 and P17
t = -0.75087, df = 44, p-value = 0.4567
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 -19.852833   9.075055
sample estimates:
mean of x mean of y 
 41.11111  46.50000 
",,,,,,,,,,,,,,,,,,,,,,,,,,-0.750873466794362,-2.71284216246057,1.21955122426246,46,18,28,-0.22685,0.09183,-0.81957,0.36844,41.02719,43.62814,-0.12744,0.45809,-0.22296,0.08871,-0.80552,0.36212,41.17845,43.73646,0.45809,-0.11248,0.02166,-0.37854,0.18082,0.4628,-0.11296,0.02326,-0.39836,0.18283,0.66269,0.22615,1.95086,0.45809,-0.41145,-1.48654,0.66827,0.45809,,,,,,,,ntnutab,ntnu,"Academia Sinica, Taiwan National Taiwan Normal University, Taiwan",Jen-Ho Chang,ML2_Slate1_Taiwan_Inlab_execution_legal_DEPLOY_r.csv,DO.BR.FL_5,DO.BR.FL_6,Taiwan,Chinese (traditional),0,No,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",legal,Slate1,ntnutab,1,1,1,1,1,1,46,13,45,46,46,0,0,"Execution
legal 
   46 ","SubjectPool
No 
46 ","Setting
In a lab 
      46 ","Tablet
Tablets 
     46 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                       46 ","analysis.type
Secondary 
       46 ","subset
all 
 46 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:27.300084Z,9,Critcher,1,,occid,Secondary,Critcher.1,66,33,33,P97,as.numeric.ignore.,33,,,,,51.2727272727273,17.4951291922794,50,51.4444444444445,15,20,80,60,-0.153367927868019,1.80044652802026,3.04551108043409,P17,as.numeric.ignore.,33,,,,,47.6060606060606,16.9686096107257,50,48.5555555555556,13,5,70,65,-0.480631629518302,2.41050360537057,2.95385578586245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,51.2727272727273,47.6060606060606,0.864231977041994,0.390688083361316,64,-4.80907703072521,12.1424103640585, Two Sample t-test,two.sided,t,TRUE,"
	Two Sample t-test

data:  P97 and P17
t = 0.86423, df = 64, p-value = 0.3907
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 -4.809077 12.142410
sample estimates:
mean of x mean of y 
 51.27273  47.60606 
",,,,,,,,,,,,,,,,,,,,,,,,,,0.864231977041994,-1.10477013353585,2.82653296049932,66,33,33,0.21276,0.06095,-0.27198,0.69584,58.42426,55.97926,0.11959,0.39202,0.21026,0.05952,-0.26878,0.68766,58.32661,55.90944,0.39202,0.1074,0.01503,-0.1368,0.33313,0.3953,0.10782,0.01587,-0.13766,0.34635,1.47094,0.6106,3.53291,0.39202,0.3859,-0.49331,1.26212,0.39202,,,,,,,,occid,occid,"Department of Cognitive Science, Occidental College, Los Angeles, CA",Carmel Levitan,ML2_Slate1_USEng_Inlab_execution_legal_DEPLOY_r.csv,DO.BR.FL_5,DO.BR.FL_6,USA,English,1,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",legal,Slate1,occid,1,1,2,1,1,1,66,13,62,66,66,0,100,"Execution
legal 
   66 ","SubjectPool
Yes 
 66 ","Setting
In a lab 
      66 ","Tablet
Computers   Tablets 
       65         1 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                       66 ","analysis.type
Secondary 
       66 ","subset
all 
 66 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:27.365509Z,9,Critcher,1,,occidtab,Secondary,Critcher.1,79,42,37,P97,as.numeric.ignore.,42,,,,,47.3809523809524,20.4652619189765,49.5,47.9411764705882,20,15,80,65,-0.149483197225278,1.58302994775849,3.15785847194971,P17,as.numeric.ignore.,37,,,,,48,20.2347336143683,50,48.6451612903226,15,5,83,78,-0.321615951295556,2.11618768744166,3.32656971459581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,47.3809523809524,48,-0.134866789155358,0.893069120720565,77,-9.75903901428516,8.52094377618992, Two Sample t-test,two.sided,t,TRUE,"
	Two Sample t-test

data:  P97 and P17
t = -0.13487, df = 77, p-value = 0.8931
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 -9.759039  8.520944
sample estimates:
mean of x mean of y 
 47.38095  48.00000 
",,,,,,,,,,,,,,,,,,,,,,,,,,-0.134866789155358,-2.09450903076816,1.82564966787795,79,42,37,-0.03041,0.05084,-0.47225,0.41163,48.78707,49.14226,-0.01715,0.89308,-0.03011,0.04985,-0.46763,0.40761,48.79892,49.15064,0.89308,-0.01537,0.01281,-0.23217,0.20369,0.89377,-0.01537,0.01316,-0.23648,0.20658,0.94634,0.42462,2.10984,0.89308,-0.05515,-0.85656,0.74661,0.89308,,,,,,,,occidtab,occid,"Department of Cognitive Science, Occidental College, Los Angeles, CA",Carmel Levitan,ML2_Slate1_USEng_Inlab_execution_legal_DEPLOY_r.csv,DO.BR.FL_5,DO.BR.FL_6,USA,English,1,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",legal,Slate1,occidtab,1,1,2,1,1,1,79,13,77,79,79,0,100,"Execution
legal 
   79 ","SubjectPool
Yes 
 79 ","Setting
In a lab 
      79 ","Tablet
Computers   Tablets 
       41        38 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                       79 ","analysis.type
Secondary 
       79 ","subset
all 
 79 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:27.434767Z,9,Critcher,1,,ouhktab,Secondary,Critcher.1,39,22,17,P97,as.numeric.ignore.,22,,,,,43.4545454545455,26.3524233506184,50,42.7777777777778,20,1,100,99,0.193785732191258,2.318293924495,5.61835553605815,P17,as.numeric.ignore.,17,,,,,54.6470588235294,19.4677334854067,60,54.6,20,30,80,50,-0.0542645832985119,1.41439086027755,4.72161890892385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,43.4545454545455,54.6470588235294,-1.46723594959673,0.150761266554384,37,-26.6489137092434,4.2638869712755, Two Sample t-test,two.sided,t,TRUE,"
	Two Sample t-test

data:  P97 and P17
t = -1.4672, df = 37, p-value = 0.1508
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 -26.648914   4.263887
sample estimates:
mean of x mean of y 
 43.45455  54.64706 
",,,,,,,,,,,,,,,,,,,,,,,,,,-1.46723594959673,-3.44570050458137,0.530452407541132,39,22,17,-0.4738,0.10716,-1.11269,0.17129,31.78207,36.88019,-0.2624,0.15621,-0.46413,0.10283,-1.08998,0.1678,32.12765,37.13836,0.15621,-0.23449,0.0235,-0.49288,0.08688,0.16009,-0.23893,0.02778,-0.53986,0.0871,0.42342,0.1329,1.36437,0.15621,-0.85938,-2.0182,0.31069,0.15621,,,,,,,,ouhktab,ouhk,Open University of Hong Kong,"Andrew Tang, Stephanie Szeto, Elsie Li Chen Ong",ML2_Slate1_Chinese_Inlab_execution_illegal_DEPLOY__Hong_Kong_r__For_Andrew_Tang.csv,DO.BR.FL_5,DO.BR.FL_6,"Hong Kong, China",Chinese (traditional),0,Yes,Other (please indicate),Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",illegal,Slate1,ouhktab,1,1,1,1,1,1,39,13,38,39,39,0,0,"Execution
illegal 
     39 ","SubjectPool
Yes 
 39 ","Setting
Other (please indicate) 
                     39 ","Tablet
Tablets 
     39 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                       39 ","analysis.type
Secondary 
       39 ","subset
all 
 39 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:27.502037Z,9,Critcher,1,,plu,Secondary,Critcher.1,96,48,48,P97,as.numeric.ignore.,48,,,,,57.7916666666667,16.7076977205289,63.5,58.8,11.5,15,85,70,-0.644510487698397,2.5800889871858,2.41154844412157,P17,as.numeric.ignore.,48,,,,,57.7916666666667,16.7076977205289,63.5,58.8,11.5,15,85,70,-0.644510487698397,2.5800889871858,2.41154844412157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,57.7916666666667,57.7916666666667,0,1,94,-6.77151753369637,6.77151753369637, Two Sample t-test,two.sided,t,TRUE,"
	Two Sample t-test

data:  P97 and P17
t = 0, df = 94, p-value = 1
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 -6.771518  6.771518
sample estimates:
mean of x mean of y 
 57.79167  57.79167 
",,,,,,,,,,,,,,,,,,,,,,,,,,0,-1.95996399353199,1.95996399353199,96,48,48,0,0.04167,-0.40008,0.40008,50,50,0,1,0,0.041,-0.39688,0.39688,50,50,1,0,0.01053,-0.19815,0.19815,1,0,0.01075,-0.2008,0.2008,1,0.48401,2.06609,1,0,-0.72566,0.72566,1,,,,,,,,plu,plu,"Pacific Lutheran University, Tacoma, WA",Jon Grahe,ML2_Slate1_USEng_Inlab_execution_legal_DEPLOY__pencilpaper_r.csv,DO.BR.FL_5,DO.BR.FL_6,USA,English,1,Yes,In a lab,Computers,"Yes, participants completed the Critcher task on pencil and paper",legal,Slate1,plu,1,1,1,1,1,1,48,13,47,48,48,0,100,"Execution
legal 
   48 ","SubjectPool
Yes 
 48 ","Setting
In a lab 
      48 ","Tablet
Computers 
       48 ","Pencil
Yes, participants completed the Critcher task on pencil and paper 
                                                               48 ","analysis.type
Secondary 
       48 ","subset
all 
 48 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:27.588667Z,9,Critcher,1,,potsdam,Secondary,Critcher.1,91,48,43,P97,as.numeric.ignore.,48,,,,,40.4166666666667,19.7018557645562,37,39.75,12.5,10,80,70,0.399926429935389,2.15245239729856,2.84371793230042,P17,as.numeric.ignore.,43,,,,,39.7674418604651,18.5290469640332,35,39.5142857142857,15,5,75,70,0.207275773212448,2.0805915031429,2.82565317164076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,40.4166666666667,39.7674418604651,0.161396441855667,0.872146987348072,89,-7.34349080934577,8.64194042174886, Two Sample t-test,two.sided,t,TRUE,"
	Two Sample t-test

data:  P97 and P17
t = 0.1614, df = 89, p-value = 0.8721
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 -7.343491  8.641940
sample estimates:
mean of x mean of y 
 40.41667  39.76744 
",,,,,,,,,,,,,,,,,,,,,,,,,,0.161396441855667,-1.79916319684858,2.12105078946293,91,48,43,0.03389,0.0441,-0.37778,0.44537,51.35172,50.9559,0.01912,0.87216,0.0336,0.04335,-0.37459,0.4416,51.3403,50.94783,0.87216,0.01711,0.0111,-0.18733,0.21936,0.87287,0.01711,0.01136,-0.18957,0.22298,1.0634,0.50398,2.24298,0.87216,0.06147,-0.68521,0.8078,0.87216,,,,,,,,potsdam,potsdam,"University of Potsdam, Germany",Robert Busching,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,DO.BR.FL_5,DO.BR.FL_6,Germany,German,1,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",illegal,Slate1,potsdam,1,1,1,1,1,1,91,13,86,91,91,0,100,"Execution
illegal 
     91 ","SubjectPool
Yes 
 91 ","Setting
Online (at home) 
              91 ","Tablet
Unable to verify (completed online) but likely mostly computers 
                                                             91 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                       91 ","analysis.type
Secondary 
       91 ","subset
all 
 91 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
