results.generated,study.id,study.name,study.slate,study.mean,study.source,analysis.type,analysis.name,stat.N,stat.n1,stat.n2,stat.cond1.name,stat.cond1.column,stat.cond1.n,stat.cond1.count,stat.cond1.prop.cond,stat.cond1.prop.tot,stat.cond1.value,stat.cond1.mean,stat.cond1.sd,stat.cond1.median,stat.cond1.trimmed,stat.cond1.mad,stat.cond1.min,stat.cond1.max,stat.cond1.range,stat.cond1.skew,stat.cond1.kurtosis,stat.cond1.se,stat.cond2.name,stat.cond2.column,stat.cond2.n,stat.cond2.count,stat.cond2.prop.cond,stat.cond2.prop.tot,stat.cond2.value,stat.cond2.mean,stat.cond2.sd,stat.cond2.median,stat.cond2.trimmed,stat.cond2.mad,stat.cond2.min,stat.cond2.max,stat.cond2.range,stat.cond2.skew,stat.cond2.kurtosis,stat.cond2.se,stat.cond3.name,stat.cond3.column,stat.cond3.n,stat.cond3.count,stat.cond3.n.1,stat.cond3.prop.cond,stat.cond3.prop.tot,stat.cond3.value,stat.cond3.mean,stat.cond3.sd,stat.cond3.median,stat.cond3.trimmed,stat.cond3.mad,stat.cond3.min,stat.cond3.max,stat.cond3.range,stat.cond3.skew,stat.cond3.kurtosis,stat.cond3.se,stat.cond4.name,stat.cond4.column,stat.cond4.n,stat.cond4.count,stat.cond4.n.1,stat.cond4.prop.cond,stat.cond4.prop.tot,stat.cond4.value,stat.cond4.mean,stat.cond4.sd,stat.cond4.median,stat.cond4.trimmed,stat.cond4.mad,stat.cond4.min,stat.cond4.max,stat.cond4.range,stat.cond4.skew,stat.cond4.kurtosis,stat.cond4.se,test.type,test.estimate,test.estimate1,test.estimate2,test.statistic,test.p.value,test.parameter,test.conf.low,test.conf.high,test.method,test.alternative,test.estype,test.varequal,test.ConsoleOutput,test.ncp,test.ncp.lo,test.ncp.hi,test.table,test.parameter1,test.parameter2,test.cohensQ,test.cohensQ.l,test.cohensQ.u,test.bootR1,test.bootR2,test.bootCI.l,test.bootCI.u,test.fZ.r,test.fZ.l.r,test.fZ.u.r,ESCI.estimate,ESCI.statistic,ESCI.p.value,ESCI.parameter,ESCI.conf.low,ESCI.conf.high,ESCI.method,ESCI.alternative,ESCI.estype,ESCI.ncp,ESCI.ncp.lo,ESCI.ncp.hi,ESCI.N.total,ESCI.n.1,ESCI.n.2,ESCI.d,ESCI.var.d,ESCI.l.d,ESCI.u.d,ESCI.U3.d,ESCI.cl.d,ESCI.cliffs.d,ESCI.pval.d,ESCI.g,ESCI.var.g,ESCI.l.g,ESCI.u.g,ESCI.U3.g,ESCI.cl.g,ESCI.pval.g,ESCI.r,ESCI.var.r,ESCI.l.r,ESCI.u.r,ESCI.pval.r,ESCI.fisher.z,ESCI.var.z,ESCI.l.z,ESCI.u.z,ESCI.OR,ESCI.l.or,ESCI.u.or,ESCI.pval.or,ESCI.lOR,ESCI.l.lor,ESCI.u.lor,ESCI.pval.lor,ESCI.cohensQ,ESCI.cohensQ.l,ESCI.cohensQ.u,ESCI.bootR1,ESCI.bootR2,ESCI.bootCI.l,ESCI.bootCI.u,source.Source,source.Source.Global,source.Location,source.ReplicationPI,source.Filename,source.StudyOrder,source.IDiffOrder,source.Country,source.Language,source.Weird,source.SubjectPool,source.Setting,source.Tablet,source.Pencil,source.Execution,source.Slate,source.source,source.N.sources.global,source.N.sources.primary,source.N.sources.secondary,source.N.countries,source.N.locations,source.N.languages,source.N.studyorders1,source.N.studyorders2,source.N.IDiffOrderN,source.N.uIDs,source.N.cases.included,source.N.cases.excluded,source.Pct.WEIRD,source.Tbl.Execution,source.Tbl.subjectpool,source.Tbl.setting,source.Tbl.Tablet,source.Tbl.Pencil,source.Tbl.analysistype,source.Tbl.subset,stat.cond5.name,stat.cond5.column,stat.cond5.n,stat.cond5.mean,stat.cond5.sd,stat.cond5.median,stat.cond5.trimmed,stat.cond5.mad,stat.cond5.min,stat.cond5.max,stat.cond5.range,stat.cond5.skew,stat.cond5.kurtosis,stat.cond5.se,stat.cond6.name,stat.cond6.column,stat.cond6.n,stat.cond6.mean,stat.cond6.sd,stat.cond6.median,stat.cond6.trimmed,stat.cond6.mad,stat.cond6.min,stat.cond6.max,stat.cond6.range,stat.cond6.skew,stat.cond6.kurtosis,stat.cond6.se
2019-01-15T12:38:10.452003Z,13,Ross,1,,mturk,Secondary,Ross.1,330,189,141,Sign,You,189,,,,,,,,,,,,,,,,Refuse,You,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,22.2895418214567,70.5661375661376,48.2765957446809,8.51413309333881,1.47706639639649e-15,254.472627291944,17.1339418799461,27.4451417629674,Welch Two Sample t-test,two.sided,t,FALSE,"
	Welch Two Sample t-test

data:  Peers by You
t = 8.5141, df = 254.47, p-value = 1.477e-15
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 17.13394 27.44514
sample estimates:
  mean in group Sign mean in group Refuse 
            70.56614             48.27660 
",,,,,,,,,,,,,,,,,,,,,,,,,,8.51413309333881,6.41199021075102,10.6015330303021,330,189,141,0.94745,0.01374,0.71353,1.17974,82.82956,74.85549,0.49711,0,0.94528,0.01368,0.71189,1.17704,82.77429,74.8066,0,0.42545,0.00204,0.33374,0.50518,0,0.45432,0.00306,0.34704,0.55624,5.57608,3.64805,8.49779,0,1.71849,1.29419,2.13981,0,,,,,,,,mturk,mturk,MTurk US Workers,Jesse Chandler,ML2_Slate1_USEng_mTurk_JC_r.csv,DO.BR.FL_5,DO.BR.FL_6,USA,English,1,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",legal,Slate1,mturk,1,1,1,1,1,1,330,13,266,330,330,0,100,"Execution
legal 
  330 ","SubjectPool
 No 
330 ","Setting
Online (at home) 
             330 ","Tablet
Unable to verify (completed online) but likely mostly computers 
                                                            330 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                      330 ","analysis.type
Secondary 
      330 ","subset
all 
330 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:10.503613Z,13,Ross,1,,mturk_india,Secondary,Ross.1,359,263,96,Sign,You,263,,,,,,,,,,,,,,,,Refuse,You,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,26.8962294043092,67.6045627376426,40.7083333333333,10.3433370041092,2.5779238084982e-19,151.939163085976,21.7587299854016,32.0337288232169,Welch Two Sample t-test,two.sided,t,FALSE,"
	Welch Two Sample t-test

data:  Peers by You
t = 10.343, df = 151.94, p-value < 2.2e-16
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 21.75873 32.03373
sample estimates:
  mean in group Sign mean in group Refuse 
            67.60456             40.70833 
",,,,,,,,,,,,,,,,,,,,,,,,,,10.3433370041092,8.05202634627432,12.6090521658063,359,263,96,1.23337,0.01634,0.96015,1.50354,89.12817,80.84303,0.61686,0,1.23078,0.01627,0.95813,1.50038,89.07974,80.79298,0,0.48019,0.00165,0.39204,0.55509,0,0.52323,0.00281,0.41421,0.62571,9.36605,5.706,15.2889,0,2.23709,1.74152,2.72713,0,,,,,,,,mturk_india,mturk_india,MTurk India Workers,Jesse Chandler,ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,DO.BR.FL_eDp84FUKYplaCwd,DO.BR.FL_0qZ2pBW0Kp8oO5D,India,English,0,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",legal,Slate1,mturk_india,1,1,1,1,1,1,224,13,195,359,359,0,0,"Execution
legal 
  359 ","SubjectPool
 No 
359 ","Setting
Online (at home) 
             359 ","Tablet
Unable to verify (completed online) but likely mostly computers 
                                                            359 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                      359 ","analysis.type
Secondary 
      359 ","subset
all 
359 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:10.612043Z,13,Ross,1,,navarra,Secondary,Ross.1,54,30,24,Sign,You,30,,,,,,,,,,,,,,,,Refuse,You,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,18.725,65.6,46.875,3.48393985045998,0.00109466181680011,46.0831603270495,7.90689282260825,29.5431071773917,Welch Two Sample t-test,two.sided,t,FALSE,"
	Welch Two Sample t-test

data:  Peers by You
t = 3.4839, df = 46.083, p-value = 0.001095
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
  7.906893 29.543107
sample estimates:
  mean in group Sign mean in group Refuse 
              65.600               46.875 
",,,,,,,,,,,,,,,,,,,,,,,,,,3.48393985045998,1.38282375690683,5.55155298865867,54,30,24,0.95412,0.08343,0.3787,1.52036,82.99876,75.00547,0.50011,0.00173,0.94029,0.08103,0.37321,1.49832,82.64652,74.69378,0.00173,0.43502,0.0124,0.18833,0.61002,0.00161,0.46608,0.01961,0.19061,0.70896,5.6439,1.98752,15.76228,0.00173,1.73058,0.68689,2.75762,0.00173,,,,,,,,navarra,navarra,"University of Navarra, Spain",Austin Lee Nichols,ML2_Slate1_EngSpain_Inlab_execution_illegal__navarra_r.csv,DO.BR.FL_5,DO.BR.FL_6,Spain,English,1,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",illegal,Slate1,navarra,1,1,1,1,1,1,54,13,53,54,54,0,100,"Execution
illegal 
     54 ","SubjectPool
No 
54 ","Setting
Online (at home) 
              54 ","Tablet
Unable to verify (completed online) but likely mostly computers 
                                                             54 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                       54 ","analysis.type
Secondary 
       54 ","subset
all 
 54 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:10.674011Z,13,Ross,1,,ntnu,Secondary,Ross.1,84,45,39,Sign,You,45,,,,,,,,,,,,,,,,Refuse,You,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,31.0452991452991,71.1555555555556,40.1102564102564,7.72987085460721,9.62824589363613e-11,64.0282532073976,23.0219325413671,39.0686657492312,Welch Two Sample t-test,two.sided,t,FALSE,"
	Welch Two Sample t-test

data:  Peers by You
t = 7.7299, df = 64.028, p-value = 9.628e-11
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 23.02193 39.06867
sample estimates:
  mean in group Sign mean in group Refuse 
            71.15556             40.11026 
",,,,,,,,,,,,,,,,,,,,,,,,,,7.72987085460721,5.33684773304393,10.0809453622611,84,45,39,1.69112,0.06489,1.16758,2.20548,95.45926,88.41126,0.76823,0,1.6756,0.0637,1.15687,2.18524,95.30918,88.19574,0,0.64925,0.00403,0.50774,0.74393,0,0.77399,0.01235,0.55968,0.95923,21.48478,8.31243,54.61404,0,3.06734,2.11775,4.00029,0,,,,,,,,ntnu,ntnu,"Academia Sinica, Taiwan National Taiwan Normal University, Taiwan",Jen-Ho Chang,ML2_Slate1_Taiwan_Inlab_execution_legal_DEPLOY_r.csv,DO.BR.FL_5,DO.BR.FL_6,Taiwan,Chinese (traditional),0,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",legal,Slate1,ntnu,1,1,1,1,1,1,84,13,78,84,84,0,0,"Execution
legal 
   84 ","SubjectPool
No 
84 ","Setting
In a lab 
      84 ","Tablet
Computers 
       84 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                       84 ","analysis.type
Secondary 
       84 ","subset
all 
 84 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:10.724479Z,13,Ross,1,,ntnutab,Secondary,Ross.1,51,29,22,Sign,You,29,,,,,,,,,,,,,,,,Refuse,You,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,14.7962382445141,66.0689655172414,51.2727272727273,2.65009083346045,0.0110118086042966,45.761252432745,3.55606631151816,26.0364101775101,Welch Two Sample t-test,two.sided,t,FALSE,"
	Welch Two Sample t-test

data:  Peers by You
t = 2.6501, df = 45.761, p-value = 0.01101
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
  3.556066 26.036410
sample estimates:
  mean in group Sign mean in group Refuse 
            66.06897             51.27273 
",,,,,,,,,,,,,,,,,,,,,,,,,,2.65009083346045,0.603264180162651,4.67000911054407,51,29,22,0.74927,0.08544,0.17056,1.32036,77.31513,70.18783,0.40376,0.01349,0.73774,0.08283,0.16794,1.30005,76.96631,69.90463,0.01349,0.35406,0.0153,0.08586,0.55498,0.01347,0.37008,0.02083,0.08607,0.62554,3.89236,1.36256,10.96676,0.01349,1.35902,0.30937,2.39487,0.01349,,,,,,,,ntnutab,ntnu,"Academia Sinica, Taiwan National Taiwan Normal University, Taiwan",Jen-Ho Chang,ML2_Slate1_Taiwan_Inlab_execution_legal_DEPLOY_r.csv,DO.BR.FL_5,DO.BR.FL_6,Taiwan,Chinese (traditional),0,No,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",legal,Slate1,ntnutab,1,1,1,1,1,1,51,12,50,51,51,0,0,"Execution
legal 
   51 ","SubjectPool
No 
51 ","Setting
In a lab 
      51 ","Tablet
Tablets 
     51 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                       51 ","analysis.type
Secondary 
       51 ","subset
all 
 51 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:10.769628Z,13,Ross,1,,occid,Secondary,Ross.1,67,38,29,Sign,You,38,,,,,,,,,,,,,,,,Refuse,You,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,23.0934664246824,74.921052631579,51.8275862068966,4.61909938120467,3.25558313138746e-05,44.7986904772708,13.0225857872092,33.1643470621556,Welch Two Sample t-test,two.sided,t,FALSE,"
	Welch Two Sample t-test

data:  Peers by You
t = 4.6191, df = 44.799, p-value = 3.256e-05
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 13.02259 33.16435
sample estimates:
  mean in group Sign mean in group Refuse 
            74.92105             51.82759 
",,,,,,,,,,,,,,,,,,,,,,,,,,4.61909938120467,2.41844120758098,6.77780933527176,67,38,29,1.13895,0.07048,0.59632,1.67123,87.26376,78.96934,0.57939,6e-05,1.12576,0.06886,0.58942,1.65187,86.98655,78.69925,6e-05,0.49712,0.00859,0.28732,0.6435,5e-05,0.54547,0.01562,0.29564,0.76412,7.89179,2.94943,20.72362,6e-05,2.06582,1.08161,3.03127,6e-05,,,,,,,,occid,occid,"Department of Cognitive Science, Occidental College, Los Angeles, CA",Carmel Levitan,ML2_Slate1_USEng_Inlab_execution_legal_DEPLOY_r.csv,DO.BR.FL_5,DO.BR.FL_6,USA,English,1,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",legal,Slate1,occid,1,1,2,1,1,1,67,13,63,67,67,0,100,"Execution
legal 
   67 ","SubjectPool
Yes 
 67 ","Setting
In a lab 
      67 ","Tablet
Computers   Tablets 
       66         1 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                       67 ","analysis.type
Secondary 
       67 ","subset
all 
 67 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:10.818416Z,13,Ross,1,,occidtab,Secondary,Ross.1,80,54,26,Sign,You,54,,,,,,,,,,,,,,,,Refuse,You,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,25.4088319088319,70.3703703703704,44.9615384615385,5.34585124807846,2.92336968797754e-06,44.76567644103,15.834414905148,34.9832489125158,Welch Two Sample t-test,two.sided,t,FALSE,"
	Welch Two Sample t-test

data:  Peers by You
t = 5.3459, df = 44.766, p-value = 2.923e-06
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 15.83441 34.98325
sample estimates:
  mean in group Sign mean in group Refuse 
            70.37037             44.96154 
",,,,,,,,,,,,,,,,,,,,,,,,,,5.34585124807846,3.07339723077154,7.57255410548401,80,54,26,1.27608,0.06716,0.73364,1.80761,89.90366,81.65581,0.63312,0,1.26377,0.06587,0.72656,1.79017,89.6844,81.42378,0,0.51782,0.00678,0.32866,0.65091,0,0.57336,0.01299,0.34133,0.77688,10.12042,3.78357,26.53952,0,2.31456,1.33067,3.27863,0,,,,,,,,occidtab,occid,"Department of Cognitive Science, Occidental College, Los Angeles, CA",Carmel Levitan,ML2_Slate1_USEng_Inlab_execution_legal_DEPLOY_r.csv,DO.BR.FL_5,DO.BR.FL_6,USA,English,1,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",legal,Slate1,occidtab,1,1,2,1,1,1,80,13,78,80,80,0,100,"Execution
legal 
   80 ","SubjectPool
Yes 
 80 ","Setting
In a lab 
      80 ","Tablet
Computers   Tablets 
       41        39 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                       80 ","analysis.type
Secondary 
       80 ","subset
all 
 80 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:10.857600Z,13,Ross,1,,ouhktab,Secondary,Ross.1,40,14,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,25.4088319088319,70.3703703703704,44.9615384615385,5.34585124807846,2.92336968797754e-06,44.76567644103,15.834414905148,34.9832489125158,Welch Two Sample t-test,two.sided,t,FALSE,"",,,,,,,,,,,,,,,,,,,,,,,,,,5.34585124807846,3.07339723077154,7.57255410548401,80,54,26,1.27608,0.06716,0.73364,1.80761,89.90366,81.65581,0.63312,0,1.26377,0.06587,0.72656,1.79017,89.6844,81.42378,0,0.51782,0.00678,0.32866,0.65091,0,0.57336,0.01299,0.34133,0.77688,10.12042,3.78357,26.53952,0,2.31456,1.33067,3.27863,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:10.916535Z,13,Ross,1,,plu,Secondary,Ross.1,96,71,25,Sign,You,71,,,,,,,,,,,,,,,,Refuse,You,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,23.2856338028169,74.6056338028169,51.32,4.11073921744328,0.000278141690052236,30.2397449352049,11.7208516762079,34.8504159294259,Welch Two Sample t-test,two.sided,t,FALSE,"
	Welch Two Sample t-test

data:  Peers by You
t = 4.1107, df = 30.24, p-value = 0.0002781
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 11.72085 34.85042
sample estimates:
  mean in group Sign mean in group Refuse 
            74.60563             51.32000 
",,,,,,,,,,,,,,,,,,,,,,,,,,4.11073921744328,1.86913692336163,6.29887410508846,96,71,25,0.956,0.05884,0.43469,1.46487,83.0463,75.0477,0.50095,0.00016,0.94835,0.05791,0.43121,1.45315,82.8524,74.87571,0.00016,0.39035,0.00756,0.1893,0.5448,0.00014,0.41222,0.01075,0.19161,0.61096,5.66318,2.19995,14.25321,0.00016,1.73399,0.78844,2.65698,0.00016,,,,,,,,plu,plu,"Pacific Lutheran University, Tacoma, WA",Jon Grahe,ML2_Slate1_USEng_Inlab_execution_legal_DEPLOY__pencilpaper_r.csv,DO.BR.FL_5,DO.BR.FL_6,USA,English,1,Yes,In a lab,Computers,"Yes, participants completed the Critcher task on pencil and paper",legal,Slate1,plu,1,1,1,1,1,1,96,13,88,96,96,0,100,"Execution
legal 
   96 ","SubjectPool
Yes 
 96 ","Setting
In a lab 
      96 ","Tablet
Computers 
       96 ","Pencil
Yes, participants completed the Critcher task on pencil and paper 
                                                               96 ","analysis.type
Secondary 
       96 ","subset
all 
 96 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:10.994276Z,13,Ross,1,,poitiers,Secondary,Ross.1,43,16,27,Sign,You,16,,,,,,,,,,,,,,,,Refuse,You,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,32.0416666666667,71.375,39.3333333333333,4.54292794949878,6.39075648941776e-05,34.8065038583883,17.7202925652865,46.3630407680468,Welch Two Sample t-test,two.sided,t,FALSE,"
	Welch Two Sample t-test

data:  Peers by You
t = 4.5429, df = 34.807, p-value = 6.391e-05
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 17.72029 46.36304
sample estimates:
  mean in group Sign mean in group Refuse 
            71.37500             39.33333 
",,,,,,,,,,,,,,,,,,,,,,,,,,4.54292794949878,2.287772582528,6.74733443934084,43,16,27,1.43327,0.12342,0.72178,2.12875,92.41097,84.45834,0.68917,2e-04,1.40689,0.11892,0.7085,2.08957,92.02702,84.00887,2e-04,0.57864,0.01053,0.33646,0.72537,0.00015,0.66042,0.025,0.35009,0.91888,13.45923,3.70308,47.51877,2e-04,2.59967,1.30917,3.86112,2e-04,,,,,,,,poitiers,poitiers,"Université de Poitiers, France",Armand Chatard,ML2_Slate1_French_Inlab_execution_illegal_pencilpaper_r.csv,DO.BR.FL_5,DO.BR.FL_6,France,French,1,No,In a lab,Computers,"Yes, participants completed the Critcher task on pencil and paper",illegal,Slate1,poitiers,1,1,1,1,1,1,43,13,43,43,43,0,100,"Execution
illegal 
     43 ","SubjectPool
No 
43 ","Setting
In a lab 
      43 ","Tablet
Computers 
       43 ","Pencil
Yes, participants completed the Critcher task on pencil and paper 
                                                               43 ","analysis.type
Secondary 
       43 ","subset
all 
 43 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:11.050415Z,13,Ross,1,,potsdam,Secondary,Ross.1,91,25,66,Sign,You,25,,,,,,,,,,,,,,,,Refuse,You,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,23.1818181818182,60,36.8181818181818,4.37514951157592,6.57198907108721e-05,47.6884507198736,12.5266309360797,33.8370054275567,Welch Two Sample t-test,two.sided,t,FALSE,"
	Welch Two Sample t-test

data:  Peers by You
t = 4.3751, df = 47.688, p-value = 6.572e-05
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 12.52663 33.83701
sample estimates:
  mean in group Sign mean in group Refuse 
            60.00000             36.81818 
",,,,,,,,,,,,,,,,,,,,,,,,,,4.37514951157592,2.20923072334665,6.50262864449827,91,25,66,1.02748,0.06095,0.51882,1.5271,84.79018,76.62446,0.53249,7e-05,1.01879,0.05993,0.51444,1.5142,84.58494,76.43592,7e-05,0.42072,0.00753,0.22801,0.56752,6e-05,0.44857,0.01136,0.23209,0.64386,6.44713,2.56265,15.95631,7e-05,1.86364,0.94104,2.76985,7e-05,,,,,,,,potsdam,potsdam,"University of Potsdam, Germany",Robert Busching,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,DO.BR.FL_5,DO.BR.FL_6,Germany,German,1,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",illegal,Slate1,potsdam,1,1,1,1,1,1,91,13,86,91,91,0,100,"Execution
illegal 
     91 ","SubjectPool
Yes 
 91 ","Setting
Online (at home) 
              91 ","Tablet
Unable to verify (completed online) but likely mostly computers 
                                                             91 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                       91 ","analysis.type
Secondary 
       91 ","subset
all 
 91 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:11.095635Z,13,Ross,1,,pscio,Secondary,Ross.1,86,33,53,Sign,You,33,,,,,,,,,,,,,,,,Refuse,You,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,20.4528301886792,60,39.5471698113208,4.16973882283013,9.01542378728535e-05,66.5095960599467,10.6609569883772,30.2447033889813,Welch Two Sample t-test,two.sided,t,FALSE,"
	Welch Two Sample t-test

data:  Peers by You
t = 4.1697, df = 66.51, p-value = 9.015e-05
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 10.66096 30.24470
sample estimates:
  mean in group Sign mean in group Refuse 
            60.00000             39.54717 
",,,,,,,,,,,,,,,,,,,,,,,,,,4.16973882283013,2.07215356695692,6.23948428974842,86,33,53,0.92462,0.05414,0.45949,1.38358,82.24181,74.33812,0.48676,0.00015,0.91634,0.05318,0.45538,1.37119,82.02556,74.14913,0.00015,0.41411,0.00808,0.22052,0.56275,0.00013,0.44056,0.01205,0.22421,0.63685,5.34988,2.30118,12.29914,0.00015,1.67707,0.83342,2.50953,0.00015,,,,,,,,pscio,pscio,"University of the Republic, Montevideo, Uruguay",Alejandro Vasquez Echeverría,ML2_Slate1_Spanish_execution_illegal__Uruguay_r.csv,DO.BR.FL_5,DO.BR.FL_6,Uruguay,Spanish,0,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",illegal,Slate1,pscio,1,1,1,1,1,1,86,13,81,86,86,0,0,"Execution
illegal 
     86 ","SubjectPool
Yes 
 86 ","Setting
In a lab 
      86 ","Tablet
Computers 
       86 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                       86 ","analysis.type
Secondary 
       86 ","subset
all 
 86 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:11.140616Z,13,Ross,1,,psuabington,Secondary,Ross.1,91,55,36,Sign,You,55,,,,,,,,,,,,,,,,Refuse,You,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,15.3859090909091,65.6909090909091,50.305,2.94355762875276,0.00452963582864871,63.3956809511436,4.94190403184067,25.8299141499775,Welch Two Sample t-test,two.sided,t,FALSE,"
	Welch Two Sample t-test

data:  Peers by You
t = 2.9436, df = 63.396, p-value = 0.00453
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
  4.941904 25.829914
sample estimates:
  mean in group Sign mean in group Refuse 
            65.69091             50.30500 
",,,,,,,,,,,,,,,,,,,,,,,,,,2.94355762875276,0.907110785296709,4.95824788410731,91,55,36,0.63105,0.04815,0.19447,1.06296,73.59946,67.22796,0.34456,0.00504,0.62571,0.04734,0.19282,1.05398,73.42483,67.09166,0.00504,0.29785,0.00923,0.09571,0.46523,0.00496,0.30716,0.01136,0.09601,0.50397,3.14115,1.42294,6.8757,0.00504,1.14459,0.35273,1.92799,0.00504,,,,,,,,psuabington,psuabington,"Department of Psychology, Pennsylvania State University Abington, Abington, PA 19001",Michael J. Bernstein,ML2_Slate1_USEng_Inlab_execution_legal_DEPLOY_r.csv,DO.BR.FL_5,DO.BR.FL_6,USA,English,1,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",legal,Slate1,psuabington,1,1,1,1,1,1,91,13,87,91,91,0,100,"Execution
legal 
   91 ","SubjectPool
Yes 
 91 ","Setting
In a lab 
      91 ","Tablet
Computers 
       91 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                       91 ","analysis.type
Secondary 
       91 ","subset
all 
 91 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
